vote_id,movie_id,vote_average,vote_count
1254,625,7.5,180
1255,8816,7.3,70
1256,830,7.2,238
1257,2323,7.1,383
1258,983,7.6,148
1259,642,7.4,659
1260,655,7.7,282
1261,10341,6.3,45
1262,639,7.3,974
1263,266022,0.0,0
1264,168450,5.0,1
1265,30180,6.8,12
1266,31388,3.5,20
1267,41801,5.4,10
1268,66034,6.2,12
1269,348138,0.0,0
1270,96288,7.0,1
1271,61536,6.2,8
1272,18762,3.6,13
1273,331367,0.0,0
1274,8077,6.2,1664
1275,814,7.2,571
1276,41671,4.1,21
1277,27214,4.0,40
1278,52263,3.5,17
1279,33519,2.8,17
1280,16235,5.9,59
1281,11449,6.2,192
1282,41848,2.7,19
1283,25944,5.8,22
1284,24913,5.8,74
1285,49126,5.8,34
1286,32076,6.2,39
1287,571,7.3,959
1288,8851,6.2,147
1289,37843,4.9,18
1290,32146,5.6,24
1291,30346,6.8,47
1292,6114,7.1,1087
1293,229,7.4,208
1294,13549,6.6,58
1295,9529,6.2,303
1296,1598,7.0,692
1297,11349,7.2,125
1298,7340,7.0,977
1299,6217,6.0,97
1300,377,7.2,1212
1301,653,7.7,373
1302,28198,8.5,2
1303,794,7.2,485
1304,31640,5.5,34
1305,8744,5.6,45
1306,25189,6.5,47
1307,145,7.2,213
1308,2212,6.2,104
1309,199,7.0,671
1310,7863,7.3,136
1311,12498,7.4,236
1312,9279,5.5,583
1313,53234,5.8,15
1314,17204,7.9,38
1315,21539,5.4,55
1316,85589,6.4,5
1317,12709,7.4,30
1318,20539,6.7,134
1319,11674,5.6,722
1320,199512,5.5,2
1321,64900,5.0,1
1322,1573,6.6,1920
1323,152,6.2,541
1324,174,6.7,421
1325,172,5.6,384
1326,154,7.3,688
1327,157,6.4,443
1328,168,6.9,490
1329,364,6.6,1706
1330,11967,6.6,262
1331,9086,6.3,165
1332,621,7.2,1633
1333,9037,4.9,185
1334,10173,5.6,100
1335,55687,3.9,19
1336,168535,6.0,1
1337,8845,6.1,405
1338,46681,7.1,13
1339,578,7.5,2628
1340,579,5.9,412
1341,17692,4.2,266
1342,17795,6.3,46
1343,75,6.1,1544
1344,13891,6.8,27
1345,9390,6.7,941
1346,378,7.2,548
1347,10896,6.8,38
1348,2322,6.7,301
1349,41240,7.3,19
1350,26949,6.0,28
1351,9819,6.6,130
1352,49799,0.0,0
1353,31908,6.2,40
1354,46027,6.6,24
1355,3179,6.5,169
1356,1802,7.0,40
1357,4232,7.0,1520
1358,9361,7.1,747
1359,2928,5.5,174
1360,30285,5.8,18
1361,10549,7.3,118
1362,58102,7.0,6
1363,18451,6.4,9
1364,27265,6.8,19
1365,49935,7.0,5
1366,8818,5.9,122
1367,36758,6.3,46
1368,36040,7.4,111
1369,74239,6.4,4
1370,9415,5.8,130
1371,55146,0.0,0
1372,303693,0.0,1
1373,12145,6.0,95
1374,42424,4.2,16
1375,34314,5.2,63
1376,2892,7.7,3
1377,9404,6.5,101
1378,85242,6.0,1
1379,9622,5.5,176
1380,8860,5.3,136
1381,197537,4.5,2
1382,66597,6.1,4
1383,14832,7.2,23
1384,9619,5.8,445
1385,40506,5.3,10
1386,31000,5.0,47
1387,4104,6.9,220
1388,26306,6.7,21
1389,203829,0.0,0
1390,43775,8.0,3
1391,14908,4.4,27
1392,784,7.5,46
1393,12489,6.8,55
1394,168283,0.0,0
1395,16448,7.4,66
1396,55936,6.6,14
1397,17894,5.2,53
1398,28059,6.4,32
1399,58911,4.3,2
1400,17949,5.0,35
1401,1968,5.8,133
1402,61563,6.0,10
1403,66,6.4,226
1404,20735,3.9,11
1405,11419,6.0,175
1406,333165,7.0,2
1407,25796,7.1,15
1408,638,7.5,572
1409,25624,6.7,31
1410,9366,7.4,1175
1411,60083,3.3,4
1412,21915,5.6,29
1413,90928,6.3,8
1414,50091,5.0,1
1415,18420,5.6,14
1416,19952,5.6,8
1417,9446,4.9,122
1418,28005,5.7,36
1419,9403,6.7,106
1420,27322,8.1,12
1421,10003,5.9,310
1422,9311,6.6,61
1423,11844,5.9,15
1424,884,6.5,224
1425,49806,6.2,11
1426,1624,6.4,1456
1427,88423,5.0,1
1428,16052,7.1,115
1429,4477,5.9,300
1430,24662,7.1,25
1431,18423,4.2,13
1432,76996,5.8,9
1433,6499,4.6,60
1434,50512,6.4,26
1435,9405,4.4,163
1436,12723,6.4,43
1437,9360,4.8,624
1438,9434,6.9,278
1439,118991,4.9,5
1440,21626,7.0,21
1441,13982,5.4,39
1442,93946,6.8,6
1443,77223,6.2,21
1444,31465,5.9,6
1445,12793,5.9,15
1446,102878,8.0,1
1447,105763,3.5,2
1448,9611,6.0,160
1449,47694,7.2,6
1450,10357,5.2,387
1451,9977,5.3,9
1452,816,6.5,1033
1453,2163,6.6,202
1454,124680,7.0,2
1455,16399,5.3,5
1456,124843,4.0,4
1457,31017,5.7,15
1458,24645,0.0,0
1459,49478,4.7,9
1460,12499,5.1,77
1461,18,7.3,3962
1462,68545,8.0,1
1463,1811,6.3,27
1464,109614,3.9,6
1465,60082,5.0,7
1466,105045,5.0,1
1467,53023,7.0,21
1468,64802,5.7,10
1469,11239,7.2,35
1470,50850,3.2,5
1471,15321,6.6,29
1472,2058,6.1,112
1473,9450,6.9,53
1474,125021,8.0,2
1475,330,6.2,2528
1476,38523,7.5,11
1477,16375,6.4,22
1478,33660,5.7,17
1479,59232,6.9,7
1480,45671,6.3,7
1481,17770,5.3,17
1482,15170,3.9,13
1483,1701,6.5,1289
1484,201445,4.0,1
1485,26422,6.9,41
1486,124642,0.0,0
1487,1639,4.1,439
1488,49235,6.0,1
1489,106129,6.0,1
1490,291634,0.0,0
1491,107743,5.5,2
1492,415,4.2,1447
1493,47686,7.7,10
1494,65889,6.3,4
1495,11103,5.8,39
1496,11970,7.3,1741
1497,34941,6.7,7
1498,407992,8.0,2
1499,8874,6.4,606
1500,17991,5.6,24
1501,11956,6.1,16
1502,266,7.5,138
1503,754,6.8,1612
1504,37567,7.2,6
1505,43771,7.5,6
1506,124834,7.0,3
1507,249358,0.0,0
1508,111367,8.0,3
1509,607,6.9,4521
1510,18080,5.8,20
1511,38225,5.8,28
1512,17834,5.5,46
1513,686,7.2,1338
1514,65046,6.0,4
1515,4421,6.0,404
1516,9387,6.6,663
1517,10603,5.4,508
1518,2142,6.6,384
1519,8413,6.4,752
1520,10336,5.0,344
1521,20737,5.3,108
1522,9413,5.1,114
1523,14585,6.8,45
1524,18519,5.6,76
1525,49462,7.4,15
1526,8834,6.5,440
1527,9458,5.9,60
1528,8854,4.2,49
1529,38295,5.3,26
1530,22073,6.5,33
1531,37244,5.2,20
1532,4961,5.7,255
1533,9416,6.0,90
1534,26180,5.6,56
1535,17832,5.2,39
1536,9772,6.2,859
1537,6072,6.5,141
1538,1669,7.2,971
1539,468,7.1,218
1540,32519,4.4,10
1541,108401,5.3,3
1542,10806,6.3,181
1543,9433,6.8,359
1544,6623,5.8,263
1545,2118,7.7,1340
1546,978,7.0,644
1547,9437,6.2,353
1548,29461,6.6,19
1549,56651,5.0,1
1550,10351,5.6,114
1551,66588,5.7,11
1552,2649,7.5,1556
1553,14289,5.0,91
1554,10155,6.5,185
1555,75250,3.8,3
1556,20457,6.1,18
1557,18355,6.6,41
1558,33657,3.2,6
1559,55306,6.5,19
1560,68924,6.9,181
1561,36434,5.8,6
1562,2255,6.7,441
1563,28353,5.4,9
1564,9427,6.9,372
1565,172545,0.0,1
1566,17589,6.6,45
1567,3597,5.6,698
1568,1813,7.2,1414
1569,36797,5.4,36
1570,12628,5.6,26
1571,33344,6.3,30
1572,25099,8.3,8
1573,45019,7.4,5
1574,63437,6.3,6
1575,62422,3.8,3
1576,782,7.5,1846
1577,29911,6.2,25
1578,9827,5.2,110
1579,1959,6.5,12
1580,251481,0.0,0
1581,8067,6.2,130
1582,125052,4.8,4
1583,45153,6.3,29
1584,10871,5.8,52
1585,14398,6.5,32
1586,10890,6.5,253
1587,99002,8.0,7
1588,1281,6.3,602
1589,32332,5.2,16
1590,9770,5.9,81
1591,12616,5.7,24
1592,34838,6.4,5
1593,14905,6.5,22
1594,14583,6.6,16
1595,11975,6.7,239
1596,4995,7.5,812
1597,9281,7.0,390
1598,45928,6.3,7
1599,563,6.7,1584
1600,61337,6.1,9
1601,19931,7.1,34
1602,31535,2.7,13
1603,10215,6.6,363
1604,9823,3.8,225
1605,37165,7.8,4702
1606,45609,6.9,34
1607,38904,5.4,7
1608,45565,5.0,10
1609,9407,5.9,79
1610,4824,6.1,536
1611,9444,7.4,1481
1612,9414,6.5,126
1613,8078,5.9,1388
1614,29938,4.5,2
1615,11831,6.8,324
1616,2895,6.1,39
1617,39177,6.2,10
1618,19601,6.3,34
1619,124606,6.0,1
1620,42832,5.4,7
1621,22797,6.7,36
1622,2639,7.3,188
1623,9574,5.3,707
1624,10371,5.6,43
1625,489,7.9,2880
1626,167738,6.0,1
1627,293820,0.0,0
1628,9714,5.1,632
1629,102406,0.0,0
1630,170430,0.0,0
1631,8197,6.3,161
1632,6283,6.2,297
1633,279698,0.0,0
1634,49728,5.0,14
1635,64562,10.0,1
1636,4233,6.1,856
1637,191874,0.0,0
1638,10217,6.8,108
1639,438108,0.0,0
1640,597,7.5,7770
1641,714,6.0,941
1642,52537,4.5,1
1643,12799,6.6,4
1644,62394,0.0,0
1645,9922,6.1,306
1646,547,6.7,296
1647,25994,6.9,10
1648,184,7.3,1580
1649,9746,6.8,92
1650,9438,3.9,75
1651,115,7.8,3001
1652,26941,7.2,5
1653,27103,7.2,28
1654,9410,6.4,131
1655,32302,3.9,38
1656,216794,0.0,0
1657,88863,4.3,4
1658,154821,0.0,0
1659,41417,4.7,17
1660,12538,5.8,76
1661,586,6.7,273
1662,2666,7.2,838
1663,46338,0.0,0
1664,54007,4.9,16
1665,11258,5.5,181
1666,9490,6.4,179
1667,9411,6.6,346
1668,25719,7.0,23
1669,9033,5.9,49
1670,11220,7.7,113
1671,21253,7.3,22
1672,6116,4.7,124
1673,9457,6.0,155
1674,281289,5.5,2
1675,43911,2.0,1
1676,39424,5.7,14
1677,44361,7.6,14
1678,11702,6.0,128
1679,2923,5.8,14
1680,12238,5.7,60
1681,11568,5.2,166
1682,41577,6.6,29
1683,66894,6.8,4
1684,11003,6.5,603
1685,10153,5.8,483
1686,49645,7.2,3
1687,47112,0.0,0
1688,102732,6.0,1
1689,30949,5.7,29
1690,2898,7.2,946
1691,9558,6.5,130
1692,83593,0.0,0
1693,320011,0.0,0
1694,26269,6.1,36
1695,11808,6.2,383
1696,6970,6.4,7
1697,47452,6.9,11
1698,18205,6.4,12
1699,36943,5.0,1
1700,21736,6.3,20
1701,17941,5.9,44
1702,10668,6.7,86
1703,9313,6.3,1052
1704,42807,5.9,44
1705,617,6.3,454
1706,36568,6.0,83
1707,37272,5.6,7
1708,5910,7.6,118
1709,9440,6.1,97
1710,53092,7.7,9
1711,32911,5.2,12
1712,44308,5.9,6
1713,124821,6.0,1
1714,32456,5.4,25
1715,93350,5.8,4
1716,62695,7.0,1
1717,32144,5.8,5
1718,17127,5.6,75
1719,40688,4.1,19
1720,17133,5.5,16
1721,19848,6.2,15
1722,17644,2.9,8
1723,1774,6.2,24
1724,30265,5.8,9
1725,2157,5.0,395
1726,70581,5.1,5
1727,8838,6.0,374
1728,29193,7.1,74
1729,795,6.5,537
1730,16980,6.8,50
1731,27472,6.1,28
1732,47881,5.1,33
1733,9469,6.7,140
1734,12488,5.7,37
1735,98499,5.0,1
1736,81367,5.6,16
1737,267,7.2,89
1738,16148,6.0,56
1739,21252,7.1,35
1740,73135,0.0,0
1741,9449,5.8,136
1742,6264,4.7,10
1743,90414,6.0,1
1744,188870,9.0,2
1745,215373,6.0,1
1746,78149,3.0,9
1747,15513,5.9,16
1748,31220,4.3,28
1749,13907,5.9,30
1750,29825,5.5,13
1751,10622,6.2,129
1752,30020,7.1,78
1753,17139,7.7,25
1754,34582,5.7,6
1755,10216,4.5,161
1756,9771,4.3,20
1757,24560,5.9,9
1758,76330,6.2,5
1759,9448,6.1,112
1760,38618,3.3,10
1761,18316,5.2,45
1762,78373,10.0,1
1763,77514,5.0,3
1764,49474,0.0,0
1765,4415,7.1,157
1766,39467,5.2,9
1767,55561,5.6,13
1768,8656,5.9,870
1769,209345,0.0,0
1770,58680,5.5,10
1771,35161,5.7,9
1772,35796,7.3,32
1773,18937,6.9,193
1774,929,5.3,1075
1775,9452,6.3,66
1776,1878,7.2,1321
1777,9844,5.9,56
1778,40505,5.4,8
1779,14342,5.5,57
1780,9715,5.8,82
1781,26610,6.6,55
1782,20064,7.4,3
1783,40961,5.9,14
1784,1965,6.3,320
1785,312,6.5,12
1786,6068,5.6,343
1787,15037,6.1,122
1788,50043,5.9,10
1789,37636,6.3,32
1790,17044,7.0,3
1791,60951,5.8,5
1792,21334,7.8,113
1793,416437,0.0,0
1794,32284,6.1,12
1795,51955,0.0,0
1796,37410,6.9,29
1797,47481,4.0,3
1798,53765,6.1,10
1799,10674,7.6,2089
1800,136134,7.0,2
1801,846,6.6,494
1802,12655,6.5,2
1803,3050,5.4,705
1804,1389,6.5,338
1805,11020,7.1,156
1806,20862,6.7,25
1807,108548,6.0,5
1808,9464,7.2,172
1809,95,6.5,2540
1810,944,6.3,782
1811,35680,5.1,46
1812,11551,6.2,522
1813,473,7.1,600
1814,102304,8.3,2
1815,544,6.5,1616
1816,10513,4.4,137
1817,28966,7.0,59
1818,65203,5.0,20
1819,143,7.5,166
1820,42861,5.1,22
1821,33680,6.5,67
1822,56164,4.6,17
1823,12311,7.1,72
1824,43277,6.2,19
1825,43278,6.6,19
1826,34106,7.2,79
1827,43266,6.9,76
1828,27367,6.7,47
1829,17661,6.9,37
1830,28580,7.4,115
1831,887,7.6,148
1832,33667,6.8,48
1833,23383,7.1,48
1834,25430,6.3,51
1835,27191,6.6,51
1836,11426,7.2,137
1837,654,8.0,368
1838,15919,7.2,75
1839,1725,7.0,399
1840,5769,6.1,40
1841,874,7.5,90
1842,10633,7.5,207
1843,17917,7.0,106
1844,3116,7.4,307
1845,1051,7.4,435
1846,1366,7.5,1843
1847,12102,7.4,483
1848,16619,7.4,147
1849,9443,6.9,213
1850,11050,6.9,178
1851,606,7.0,290
1852,746,7.4,362
1853,380,7.6,1762
1854,403,7.0,358
1855,11485,7.0,177
1856,466,6.5,88
1857,13820,6.7,146
1858,15389,7.0,39
1859,13597,7.1,618
1860,2108,7.8,2189
1861,10014,5.7,367
1862,10072,6.5,363
1863,10131,5.8,287
1864,10160,5.5,251
1865,11284,5.1,280
1866,4488,6.4,622
1867,9725,6.0,321
1868,9728,5.7,257
1869,9730,5.9,241
1870,9731,5.1,200
1871,10225,5.7,219
1872,10281,5.3,196
1873,10283,4.8,194
1874,948,7.4,1066
1875,11281,6.4,370
1876,10676,5.0,232
1877,11357,5.9,212
1878,11361,5.3,187
1879,36599,6.0,85
1880,39929,6.0,35
1881,41828,5.1,15
1882,41769,4.4,15
1883,10585,6.3,605
1884,11186,5.8,323
1885,11187,5.5,274
1886,609,7.1,811
1887,11133,5.8,172
1888,10306,4.6,127
1889,9552,7.5,2046
1890,11586,4.5,137
1891,11587,6.1,135
1892,941,7.0,1367
1893,942,6.7,1066
1894,943,6.4,824
1895,927,6.9,1629
1896,928,6.3,664
1897,9340,7.4,1563
1898,9342,6.3,1211
1899,38509,5.4,18
1900,60033,0.0,0
1901,12101,6.8,305
1902,19,8.0,666
1903,165,7.4,3926
1904,196,7.1,2978
1905,551,7.3,274
1906,16084,6.3,64
1907,17984,6.7,41
1908,22328,6.3,18
1909,32611,5.8,18
1910,3170,6.8,1450
1911,346,8.2,892
1912,859,7.1,267
1913,841,6.5,576
1914,11051,7.0,206
1915,242,7.1,1589
1916,1411,6.4,15
1917,9769,7.0,288
1918,9424,5.5,104
1919,9835,5.4,52
1920,857,7.9,5148
1921,17539,5.2,11
1922,44322,8.3,3
1923,22777,5.7,13
1924,20173,5.2,10
1925,10957,6.5,228
1926,9570,6.1,132
1927,16249,6.9,42
1928,13962,5.1,87
1929,14612,7.0,28
1930,19378,5.6,27
1931,65157,5.9,10
1932,29228,5.8,28
1933,19379,5.6,37
1934,11164,5.8,135
1935,18887,6.7,35
1936,40866,6.3,6
1937,24736,6.3,15
1938,10122,6.9,227
1939,24816,5.8,23
1940,9994,6.9,334
1941,25445,5.8,8
1942,12129,5.3,48
1943,14140,5.9,65
1944,10439,6.5,491
1945,11158,4.8,272
1946,9354,6.1,756
1947,28736,5.7,11
1948,34774,6.2,20
1949,37969,6.3,22
1950,9631,6.8,593
1951,9820,6.8,768
1952,14013,5.9,150
1953,36606,7.0,19
1954,96196,6.8,8
1955,98505,4.7,3
1956,1779,7.4,92
1957,10849,7.3,206
1958,678,7.6,111
1959,907,7.4,252
1960,5961,7.3,138
1961,47908,7.3,12
1962,42121,6.1,22
1963,2887,5.8,24
1964,11974,6.6,312
1965,20348,6.6,39
1966,26648,6.6,53
1967,11911,7.1,33
1968,793,7.7,758
1969,35144,6.4,27
1970,9325,7.1,1791
1971,43037,6.4,6
1972,10340,6.9,1241
1973,10144,7.2,1921
1974,10414,6.4,203
1975,10437,7.2,217
1976,15300,6.2,66
1977,12230,6.8,1643
1978,13380,5.7,15
1979,10693,7.0,1380
1980,11335,5.3,157
1981,11135,6.6,303
1982,11319,6.7,609
1983,14822,5.6,38
1984,15969,5.7,447
1985,13155,6.6,122
1986,10249,6.3,265
1987,15943,5.4,15
1988,10882,6.8,1332
1989,24808,6.6,38
1990,19762,6.7,16
1991,13850,6.9,69
1992,2619,6.1,328
1993,65158,6.1,7
1994,53565,7.4,76
1995,41841,6.6,15
1996,27332,5.9,9
1997,97,6.6,717
1998,10419,6.7,63
1999,11675,5.7,306
2000,2107,6.4,88
2001,6471,7.0,272
2002,9442,6.5,104
2003,11591,6.2,131
2004,13697,6.8,51
2005,19158,4.5,52
2006,227,6.9,293
2007,87,7.1,2841
2008,123,6.1,187
2009,9314,6.8,311
2010,11336,6.9,320
2011,9980,5.5,170
2012,10657,5.9,136
2013,10489,5.7,194
2014,10823,5.6,243
2015,11497,6.3,244
2016,2907,6.7,871
2017,9454,6.8,408
2018,8688,5.8,331
2019,118452,3.0,1
2020,16155,6.3,17
2021,48894,6.5,3
2022,23954,6.7,58
2023,12761,7.8,83
2024,396,7.8,199
2025,14367,6.6,169
2026,11814,6.4,375
2027,16081,6.0,42
2028,18331,6.6,90
2029,15171,6.2,100
2030,11837,7.3,159
2031,11704,7.5,186
2032,11639,7.3,233
2033,4978,6.6,344
2034,10380,6.2,180
2035,11976,6.2,282
2036,15144,6.9,455
2037,11522,6.6,313
2038,11557,6.0,133
2039,13853,4.7,28
2040,11415,5.8,144
2041,37530,5.0,66
2042,8393,7.1,251
2043,11937,6.5,91
2044,21661,4.6,41
2045,9320,4.4,205
2046,33644,6.0,24
2047,14662,6.5,45
2048,125124,0.0,0
2049,115872,5.3,3
2050,39930,5.8,5
2051,10692,6.8,142
2052,805,7.5,892
2053,34584,7.0,1031
2054,34636,5.5,193
2055,2182,4.7,74
2056,28070,3.5,21
2057,77469,5.9,17
2058,10278,6.5,40
2059,36647,6.5,1950
2060,17915,5.6,24
2061,14557,5.6,49
2062,9417,5.7,91
2063,41469,6.0,21
2064,19381,6.4,23
2065,34637,6.3,20
2066,4011,7.1,1475
2067,161795,8.0,1
2068,1580,7.8,539
2069,5854,6.7,86
2070,573,7.2,162
2071,2370,6.1,78
2072,5780,6.4,120
2073,506,7.2,233
2074,22527,6.9,105
2075,574,7.3,276
2076,11219,6.9,152
2077,30159,7.0,82
2078,845,7.6,379
2079,1978,6.8,61
2080,3682,5.5,138
2081,51942,7.5,12
2082,46702,6.4,12
2083,54795,6.3,3
2084,46748,7.4,7
2085,847,6.9,484
2086,117,7.6,1424
2087,14577,6.5,66
2088,37498,4.7,65
2089,38621,7.0,15
2090,59138,8.5,2
2091,28047,5.2,14
2092,4175,6.1,27
2093,31667,6.3,42
2094,13321,7.3,112
2095,21734,7.5,219
2096,31997,6.8,91
2097,24197,5.7,36
2098,11462,7.1,140
2099,31995,5.6,43
2100,940,7.5,183
2101,2762,6.8,42
2102,12684,6.7,60
2103,2761,6.7,36
2104,8208,6.4,73
2105,52907,4.8,11
2106,15007,5.3,19
2107,36049,5.5,16
2108,52748,4.9,15
2109,75793,3.8,2
2110,47695,5.1,11
2111,31930,6.3,19
2112,20213,5.4,13
2113,543,6.8,45
2114,36054,5.6,13
2115,143750,10.0,1
2116,52782,6.3,11
2117,36055,5.4,15
2118,36056,6.1,16
2119,2760,7.2,49
2120,64398,5.7,10
2121,10220,6.9,451
2122,431,6.9,1101
2123,31641,6.5,10
2124,223318,0.0,0
2125,69848,9.3,2
2126,22796,6.5,52
2127,22256,6.4,20
2128,37550,8.8,10
2129,37916,7.4,36
2130,21873,6.2,31
2131,21500,5.8,38
2132,84116,5.8,7
2133,12626,6.8,101
2134,37818,4.3,4
2135,3525,6.5,242
2136,129628,5.3,2
2137,2321,5.8,67
2138,2028,7.2,244
2139,16384,6.0,72
2140,91217,6.6,10
2141,77314,0.0,0
2142,10699,6.3,100
2143,11597,5.0,173
2144,218624,0.0,0
2145,47947,5.2,13
2146,48311,5.1,8
2147,44772,5.4,13
2148,14347,5.9,49
2149,41090,5.9,15
2150,18282,6.4,54
2151,18169,5.6,51
2152,11082,5.9,79
2153,5971,5.6,106
2154,11933,5.0,88
2155,20096,5.6,35
2156,30815,5.3,43
2157,881,7.1,899
2158,4478,5.8,300
2159,22318,6.0,32
2160,53113,6.2,27
2161,2109,6.8,1254
2162,122289,6.0,2
2163,24746,5.8,36
2164,72987,7.0,5
2165,193103,0.0,0
2166,8195,6.8,670
2167,9877,5.6,293
2168,26618,6.3,39
2169,21132,6.3,8
2170,11855,6.0,52
2171,24016,6.4,51
2172,14785,7.1,11
2173,14794,7.2,80
2174,3486,4.4,12
2175,11071,6.8,111
2176,1091,7.8,1629
2177,10403,6.9,169
2178,11337,6.9,96
2179,162,7.5,3731
2180,25723,5.8,24
2181,73351,6.6,4
2182,8916,6.0,1320
2183,28134,6.0,18
2184,9429,5.9,202
2185,12159,6.8,596
2186,27791,4.7,36
2187,43106,7.2,7
2188,30197,7.3,177
2189,10156,6.5,205
2190,10377,7.3,393
2191,3121,7.2,79
2192,4975,6.7,19
2193,37532,6.7,7
2194,9713,4.9,113
2195,134368,3.0,3
2196,85837,6.0,10
2197,1039,6.6,7
2198,9821,7.1,51
2199,4437,6.6,290
2200,1890,6.9,72
2201,1955,7.9,740
2202,39437,5.9,26
2203,11932,5.5,366
2204,6435,6.3,348
2205,108316,3.3,3
2206,10683,7.4,197
2207,63709,7.5,3
2208,9445,6.2,168
2209,2657,7.1,498
2210,9425,6.1,226
2211,32326,7.8,8
2212,637,8.3,3643
2213,8675,6.2,116
2214,125762,0.0,0
2215,20701,5.8,92
2216,9945,5.8,262
2217,73,8.2,3120
2218,18603,8.7,6
2219,46889,5.4,12
2220,12888,6.1,42
2221,3033,6.8,82
2222,9882,6.1,361
2223,10663,5.9,521
2224,4518,7.2,346
2225,1808,6.9,119
2226,3600,5.1,381
2227,17037,5.2,65
2228,297,6.9,1174
2229,5332,6.0,10
2230,21589,6.4,8
2231,8336,6.0,3
2232,11893,7.0,129
2233,123056,4.9,8
2234,12223,6.7,79
2235,32081,6.4,40
2236,14924,7.0,106
2237,10002,6.7,62
2238,41817,5.1,25
2239,19426,7.9,122
2240,12560,6.8,124
2241,9798,6.7,1266
2242,14444,5.8,149
2243,9487,6.8,2379
2244,9466,6.0,113
2245,666,7.6,132
2246,2042,7.1,29
2247,10162,7.4,58
2248,309,7.7,213
2249,692,6.2,111
2250,24018,4.6,32
2251,1678,6.9,194
2252,39256,6.7,34
2253,1680,6.0,48
2254,244,7.7,346
2255,10730,5.9,179
2256,31947,4.6,29
2257,8130,6.0,99
2258,11532,7.0,64
2259,9749,6.8,210
2260,14628,5.8,98
2261,9626,5.0,211
2262,13698,6.2,47
2263,10466,6.2,288
2264,707,6.0,515
2265,11954,6.2,136
2266,9336,6.5,614
2267,10157,5.6,349
2268,12118,5.5,259
2269,10587,4.9,261
2270,11825,4.7,195
2271,11895,4.7,183
2272,9447,5.3,312
2273,12257,4.8,32
2274,37536,3.8,13
2275,10029,6.2,182
2276,27104,6.4,24
2277,11252,4.8,233
2278,8545,6.6,62
2279,10223,6.9,191
2280,9745,5.5,254
2281,200,6.3,402
2282,9837,6.9,847
2283,11545,7.5,688
2284,1934,6.8,831
2285,110643,7.5,3
2286,11881,7.4,139
2287,13764,6.1,58
2288,24951,5.7,17
2289,8879,7.0,255
2290,1369,6.3,884
2291,1368,7.2,1523
2292,1370,5.7,703
2293,10303,6.0,289
2294,9326,6.6,477
2295,10328,6.5,329
2296,11285,5.4,103
2297,1367,6.9,948
2298,1371,6.6,894
2299,1374,6.6,984
2300,1375,5.3,688
2301,15196,7.1,377
2302,11904,6.7,172
2303,215875,2.5,2
2304,15596,6.4,113
2305,13818,5.9,48
2306,29968,6.1,30
2307,44326,6.0,13
2308,1885,6.9,913
2309,8856,5.9,457
2310,10495,5.5,311
2311,5825,7.1,668
2312,9489,6.3,859
2313,16885,6.5,24
2314,76857,6.0,7
2315,8741,7.2,793
2316,9276,6.2,500
2317,9822,5.9,208
2318,39314,6.7,25
2319,10312,7.0,863
2320,9441,6.9,286
2321,9422,6.1,113
2322,125582,6.4,5
2323,24525,5.6,22
2324,10368,5.8,32
2325,11365,6.7,62
2326,140897,6.0,2
2327,31662,5.8,56
2328,36136,6.4,38
2329,1363,4.7,9
2330,46992,6.5,23
2331,825,6.6,49
2332,22913,6.3,10
2333,15556,5.9,49
2334,28902,5.4,45
2335,14709,6.0,126
2336,9423,5.0,151
2337,14443,3.0,20
2338,10658,5.1,227
2339,6917,5.9,107
2340,40729,5.3,16
2341,24086,6.0,36
2342,11815,6.9,129
2343,9426,7.1,1038
2344,10344,5.2,159
2345,15698,6.4,58
2346,2620,5.3,46
2347,30497,7.1,617
2348,16337,5.8,142
2349,25018,5.1,75
2350,16780,3.9,96
2351,12151,6.7,104
2352,25438,5.6,40
2353,33278,5.9,57
2354,274253,5.0,1
2355,192,7.2,739
2356,10945,5.9,86
2357,10013,5.9,138
2358,9671,6.3,512
2359,9396,5.5,310
2360,11038,5.7,41
2361,12278,5.4,42
2362,11873,6.7,297
2363,18588,5.8,23
2364,10015,6.5,270
2365,12715,5.0,48
2366,8388,6.3,287
2367,45712,5.5,13
2368,6187,4.7,5
2369,8129,7.1,29
2370,1618,7.1,35
2371,10722,6.9,106
2372,296543,5.0,1
2373,10314,5.7,425
2374,125548,2.0,1
2375,47139,6.0,3
2376,11167,7.6,148
2377,170187,0.0,0
2378,2112,6.7,557
2379,16172,5.5,52
2380,111794,3.7,3
2381,9524,6.7,13
2382,20595,7.7,10
2383,16306,7.6,140
2384,11622,6.3,247
2385,10207,5.9,198
2386,9849,5.1,81
2387,82865,8.0,1
2388,18892,5.9,93
2389,13466,7.4,259
2390,1542,7.4,1068
2391,43978,7.3,14
2392,15256,6.1,44
2393,8224,6.1,479
2394,18417,6.0,35
2395,12479,5.2,28
2396,15031,5.2,3
2397,15209,6.0,11
2398,26425,5.8,8
2399,1847,7.3,112
2400,42113,7.1,32
2401,8913,6.4,417
2402,10906,5.0,107
2403,25748,4.5,50
2404,25749,4.7,50
2405,8769,6.5,392
2406,14742,5.9,46
2407,15856,6.9,102
2408,10671,6.2,89
2409,27932,5.5,79
2410,7227,5.8,69
2411,10670,5.4,33
2412,5919,7.1,230
2413,33518,5.6,63
2414,40160,5.1,37
2415,2362,6.7,345
2416,10803,6.6,272
2417,871,7.5,958
2418,1685,6.2,370
2419,1705,5.5,220
2420,1688,6.1,243
2421,1687,6.3,270
